symbol,date,move_pct,revert_pct,kite_agrees
SAMTEL,2017-01-23,-9.1,10.0,
SAMTEL,2017-02-10,-9.1,10.0,
SAMTEL,2017-03-10,-8.3,9.1,
SAMTEL,2017-03-14,9.1,-8.3,
SAMTEL,2017-03-22,-10.0,11.1,
SAMTEL,2017-04-12,-10.0,11.1,
SAMTEL,2017-04-18,10.0,-9.1,
SAMTEL,2017-04-19,-9.1,10.0,
SAMTEL,2017-05-05,-9.1,10.0,
SAMTEL,2017-05-08,10.0,-9.1,
SAMTEL,2017-05-12,-10.0,11.1,
SAMTEL,2017-05-18,-10.0,11.1,
SAMTEL,2017-06-05,10.0,-9.1,
SAMTEL,2017-06-06,-9.1,10.0,
SAMTEL,2017-06-19,-10.0,11.1,
SAMTEL,2017-07-13,-10.0,11.1,
SAMTEL,2017-07-28,9.1,-8.3,
SAMTEL,2017-11-01,-11.1,12.5,
SAMTEL,2017-11-17,-10.0,11.1,
SAMTEL,2018-03-20,11.1,-10.0,
SAMTEL,2018-03-23,-12.5,14.3,
SAMTEL,2018-04-05,-12.5,14.3,
SAMTEL,2018-04-20,16.7,-14.3,
SAMTEL,2018-04-23,-14.3,16.7,
SAMTEL,2018-04-24,16.7,-14.3,
SAMTEL,2018-04-25,-14.3,16.7,
SAMTEL,2018-04-26,16.7,-14.3,
SAMTEL,2018-04-30,-16.7,20.0,
SAMTEL,2018-05-02,20.0,-16.7,
SAMTEL,2018-05-09,16.7,-14.3,
SAMTEL,2018-05-10,-14.3,16.7,
SAMTEL,2018-05-15,-14.3,16.7,
SAMTEL,2018-05-16,16.7,-14.3,
SAMTEL,2018-05-21,-16.7,20.0,
SAMTEL,2018-05-24,16.7,-14.3,
SAMTEL,2018-05-25,-14.3,16.7,
SAMTEL,2018-05-28,16.7,-14.3,
SAMTEL,2018-05-30,-16.7,20.0,
SAMTEL,2018-06-11,20.0,-16.7,
SAMTEL,2018-06-20,20.0,-16.7,
SAMTEL,2018-06-27,20.0,-16.7,
SANCO,2014-04-02,-11.7,8.8,
SANCO,2014-06-25,-15.1,17.6,
SANCO,2014-06-27,17.6,-17.2,
SANCO,2015-05-12,10.4,-9.4,
SANCO,2015-10-13,-9.6,8.8,
SANCO,2015-10-14,8.8,-9.1,
SANCO,2015-10-15,-9.1,9.5,
SANCO,2015-11-30,-9.3,9.5,
SANCO,2015-12-04,-9.3,9.9,
SANCO,2016-02-15,9.2,-9.3,
SANCO,2016-04-12,9.7,-10.0,
SANCO,2016-04-13,-10.0,9.8,
SANCO,2016-04-25,10.0,-9.5,
SANCO,2016-08-19,-8.4,9.4,
SANCO,2017-11-24,13.2,-10.5,
SANDESH,2008-01-23,11.9,-11.9,True
SANDESH,2008-01-24,-11.9,8.8,True
SANDESH,2008-02-12,-10.6,8.1,True
SANDESH,2008-10-01,10.3,-10.6,True
SANDESH,2009-02-06,9.5,-8.4,True
SANDESH,2020-03-18,-14.8,11.0,True
SANDESH,2020-03-23,-8.9,8.4,True
SANGAMIND,2005-01-12,-10.7,9.8,
SANGAMIND,2008-10-27,-11.1,12.0,
SANGHIIND,2007-07-31,17.8,-14.5,
SANGHIIND,2008-03-31,13.3,-11.8,
SANGHIIND,2008-05-30,9.5,-13.1,
SANGHIIND,2008-10-31,-9.6,8.3,
SANGHIIND,2009-03-19,8.0,-9.7,
SANGHIIND,2024-03-12,8.4,-9.2,
SANGHVIFOR,2018-08-24,11.5,-9.9,
SANGHVIMOV,2008-07-02,10.1,-12.0,
SANGHVIMOV,2008-08-22,11.1,-8.0,
SANGHVIMOV,2008-10-27,-10.6,10.3,
SANWARIA,2007-10-08,-9.1,9.3,
SANWARIA,2008-10-22,-17.9,15.5,
SANWARIA,2008-11-20,-11.2,8.6,
SANWARIA,2009-01-23,8.3,-9.1,
SANWARIA,2009-03-27,8.7,-9.9,
SANWARIA,2009-03-30,-9.9,9.0,
SANWARIA,2010-01-11,9.8,-11.8,
SANWARIA,2011-09-23,-15.8,13.3,
SANWARIA,2012-02-27,-9.3,9.2,
SANWARIA,2012-07-18,9.9,-8.0,
SANWARIA,2013-12-30,-9.5,9.9,
SANWARIA,2014-01-07,-10.6,10.1,
SANWARIA,2014-03-06,-8.4,8.5,
SANWARIA,2015-12-08,15.3,-12.1,
SANWARIA,2017-10-12,-9.5,10.0,
SANWARIA,2020-02-19,10.0,-9.1,
SANWARIA,2021-03-31,-8.3,9.1,
SANWARIA,2023-03-01,9.1,-8.3,
SANWARIA,2023-03-09,9.1,-8.3,
SANWARIA,2023-03-13,-9.1,10.0,
SANWARIA,2023-03-23,11.1,-10.0,
SANWARIA,2023-05-29,-14.3,16.7,
SANWARIA,2023-06-06,11.1,-10.0,
SANWARIA,2023-08-03,12.5,-11.1,
SANWARIA,2023-08-07,-12.5,14.3,
SANWARIA,2023-08-11,10.0,-9.1,
SANWARIA,2023-08-14,-9.1,10.0,
SANWARIA,2023-10-05,11.1,-10.0,
SANWARIA,2023-12-04,11.1,-10.0,
SANWARIA,2024-02-05,9.1,-8.3,
SANWARIA,2024-04-15,-12.5,14.3,
SANWARIA,2024-04-22,14.3,-12.5,
SANWARIA,2024-05-21,-14.3,16.7,
SARDAEN,2010-11-26,-8.7,10.1,True
SARDAEN,2020-09-24,-10.1,9.6,True
SAREGAMA,2008-09-12,13.9,-12.6,True
SAREGAMA,2009-04-15,10.8,-12.7,True
SAREGAMA,2012-03-21,9.2,-8.6,True
SARLAPOLY,2008-07-01,-12.6,9.3,
SARLAPOLY,2009-01-27,9.7,-9.0,
SARLAPOLY,2009-03-06,8.6,-10.3,
SARLAPOLY,2012-01-16,-9.9,11.5,
SARLAPOLY,2012-03-28,9.8,-8.4,
SARLAPOLY,2013-04-03,10.8,-8.4,
SARLAPOLY,2013-04-04,-8.4,9.0,
SARLAPOLY,2014-03-27,-8.3,9.6,
SARLAPOLY,2016-02-11,-10.6,8.4,
SARLAPOLY,2020-03-24,-9.7,9.4,
SARVESHWAR,2019-06-07,-9.7,13.3,
SARVESHWAR,2019-06-17,-8.9,10.5,
SARVESHWAR,2019-08-29,-14.3,14.5,
SASKEN,2006-06-14,-12.0,8.4,
SASKEN,2009-06-08,-9.0,9.0,
SASKEN,2009-11-03,-10.5,9.3,
SASKEN,2013-01-23,8.3,-8.3,
SATIA,2020-03-12,-8.3,8.1,
SATIN,2016-11-25,10.0,-8.5,
SATINDLTD,2022-12-23,-9.3,9.9,
SATNAMOVER,2006-06-08,-14.8,11.3,
SATNAMOVER,2008-10-13,-12.7,13.4,
SATNAMOVER,2018-09-19,9.0,-8.8,
SATNAMOVER,2024-06-04,-9.4,9.1,
SATYAMCOMP,2009-06-08,-9.2,10.0,
SAWPIPES,2008-10-24,-10.3,11.1,
SAWPIPES,2014-01-01,12.4,-9.4,
SAWPIPES,2020-03-24,-8.8,9.2,
SB&TINTL,2008-12-16,11.0,-8.7,
SB&TINTL,2008-12-17,-8.7,8.2,
SB&TINTL,2012-03-28,-13.4,9.6,
SB&TINTL,2012-05-22,-12.1,11.0,
SBC,2022-11-30,9.7,-8.2,
SBCL,2022-05-30,9.8,-10.1,
SBIN,2020-03-12,-13.3,13.8,True
SCANDENT,2006-06-08,-16.1,17.8,
SCANDENT,2006-06-12,12.3,-13.1,
SCANDENT,2013-02-11,11.2,-13.1,
SCANDENT,2016-08-23,-20.0,18.5,
SCANDENT,2020-12-18,9.8,-8.5,
SCANDENT,2021-02-12,13.2,-12.4,
SCANDENT,2023-07-31,-8.7,10.0,
SCANDENT,2024-03-13,-8.6,11.7,
SCHAEFFLER,2008-01-22,-9.8,8.9,True
SCHNEIDER,2020-04-20,10.8,-8.6,True
SCI,2008-01-22,-13.1,16.1,True
SDBL,2014-05-26,9.0,-11.0,
SDBL,2016-09-27,18.0,-17.4,
SEAMECLTD,2008-03-24,-8.1,11.1,True
SEAMECLTD,2008-10-20,-10.8,8.4,True
SEAMECLTD,2008-10-21,8.4,-9.7,True
SEAMECLTD,2008-12-16,9.5,-9.9,True
SEAMECLTD,2017-03-31,-9.7,9.4,True
SEAMECLTD,2020-03-12,-13.4,17.1,True
SEARLEIND,2008-02-13,-18.2,17.1,
SEARLEIND,2008-02-14,17.1,-16.5,
SEARLEIND,2008-10-27,-11.3,8.2,
SEARLEIND,2010-01-19,12.0,-9.2,
SEARLEIND,2011-08-09,10.1,-9.0,
SEARLEIND,2013-02-13,-8.9,8.0,
SEARLEIND,2014-07-22,-10.0,9.9,
SEARLEIND,2014-09-25,-9.1,11.8,
SEARLEIND,2014-11-13,10.0,-9.9,
SECURKLOUD,2018-11-01,-9.9,8.4,True
SECURKLOUD,2022-02-23,10.0,-10.0,True
SECURKLOUD,2026-03-30,-8.8,9.0,True
SEINVEST,2010-12-29,10.9,-8.5,
SEINVEST,2011-06-09,14.1,-10.6,
SEINVEST,2011-06-27,9.5,-8.7,
SELAN,2007-09-24,8.7,-8.2,
SELAN,2008-01-22,-17.9,19.0,
SELMCL,2012-09-25,8.6,-8.8,
SELMCL,2012-10-18,9.9,-9.9,
SELMCL,2014-05-27,-9.7,9.8,
SELMCL,2014-09-15,11.0,-9.9,
SELMCL,2018-09-21,-10.3,11.5,
SELMCL,2019-08-30,-9.1,10.0,
SELMCL,2019-10-10,9.1,-8.3,
SELMCL,2019-10-11,-8.3,9.1,
SELMCL,2019-10-14,9.1,-8.3,
SELMCL,2020-03-16,-11.1,12.5,
SELMCL,2020-03-27,-12.5,14.3,
SELMCL,2020-04-07,-12.5,14.3,
SELMCL,2020-04-23,9.1,-8.3,
SEPC,2008-03-17,-14.3,11.3,
SEPC,2008-10-10,-9.2,9.9,
SEPC,2008-10-28,12.9,-12.2,
SEPC,2009-10-23,12.8,-9.2,
SEPC,2016-07-12,9.6,-8.1,
SEPC,2021-05-14,9.7,-9.6,
SEPC,2022-02-24,-9.6,9.9,
SEPC,2026-03-23,-9.9,9.9,
SEPC,2026-03-25,10.0,-8.0,
SEQUENT,2018-06-28,-12.2,12.4,
SEQUENT,2021-08-11,-14.6,11.0,
SEQUENT,2023-03-10,9.1,-8.8,
SERVOTECH,2018-04-11,11.1,-10.9,
SERVOTECH,2019-03-19,16.9,-19.2,
SERVOTECH,2022-04-08,-8.0,8.5,
SESAGOA,2008-11-24,-10.4,11.6,
SESAGOA,2020-04-30,13.1,-10.7,
SESHAPAPER,2006-06-12,11.0,-9.5,True
SESHAPAPER,2008-11-10,9.5,-9.7,True
SESHAPAPER,2009-04-15,11.5,-9.3,True
SESHAPAPER,2010-01-25,14.2,-11.3,True
SESHAPAPER,2013-12-05,10.0,-8.1,True
SESHAPAPER,2014-06-12,10.0,-9.7,True
SESHAPAPER,2014-11-25,-9.6,10.5,True
SESHAPAPER,2020-03-12,-12.2,14.5,True
SETCO,2019-08-05,-9.7,13.0,
SETCO,2023-03-28,-9.1,9.0,
SFCL,2013-12-11,9.3,-9.2,
SGFIN,2026-03-30,-8.6,8.5,
SGJHL,2012-03-27,-10.0,12.4,
SGJHL,2016-11-09,-10.1,12.2,
SGL,2007-08-20,10.1,-8.4,
SGL,2008-01-07,11.4,-9.4,
SGL,2008-01-22,-9.3,11.1,
SGL,2008-10-15,-13.3,9.8,
SGL,2008-11-20,-9.1,10.0,
SGL,2010-01-19,-13.4,13.7,
SGL,2011-09-21,8.4,-8.9,
SGL,2011-10-04,-9.5,11.8,
SGL,2011-10-05,11.8,-9.4,
SGL,2011-10-07,-9.4,9.1,
SGL,2011-10-10,9.1,-10.7,
SGL,2016-03-23,11.3,-11.7,
SGL,2016-04-04,10.0,-8.2,
SGL,2016-04-29,-10.4,8.1,
SGL,2016-05-05,-8.0,10.0,
SGL,2019-10-27,-8.9,9.0,
SGL,2023-04-27,10.2,-9.0,
SGL,2026-03-30,-8.2,9.0,
SHAHALLOYS,2006-05-17,11.8,-14.2,
SHAHALLOYS,2006-06-08,-19.6,18.8,
SHAHALLOYS,2007-04-11,9.9,-10.0,
SHAHALLOYS,2007-08-20,13.3,-13.1,
SHAHALLOYS,2009-03-25,-8.5,8.0,
SHAHALLOYS,2009-03-26,8.0,-9.0,
SHAHALLOYS,2009-10-30,8.4,-8.9,
SHAHALLOYS,2011-02-23,17.1,-13.7,
SHAHALLOYS,2011-11-18,8.2,-8.6,
SHAHALLOYS,2012-03-20,9.0,-8.2,
SHAHALLOYS,2014-09-05,-10.0,9.3,
SHAHALLOYS,2015-02-09,8.3,-9.6,
SHAHALLOYS,2015-02-10,-9.6,9.6,
SHAHALLOYS,2015-02-23,-8.5,9.3,
SHAHALLOYS,2015-02-24,9.3,-9.4,
SHAHALLOYS,2018-01-08,9.7,-8.8,
SHAHALLOYS,2019-08-07,-9.1,9.4,
SHAHALLOYS,2025-02-18,-8.9,10.0,
SHAKTIPUMP,2020-10-19,9.4,-8.3,
SHALBY,2022-02-24,-10.8,8.5,
SHALPAINTS,2008-03-10,-17.5,13.5,
SHALPAINTS,2008-09-29,-15.7,16.8,
SHALPAINTS,2008-10-10,-17.3,19.8,
SHALPAINTS,2008-11-20,-12.1,15.5,
SHALPAINTS,2013-08-05,9.3,-9.9,
SHALPAINTS,2018-10-16,11.5,-8.3,
SHANTIGEAR,2015-08-04,11.7,-8.4,True
SHARDACROP,2022-02-23,8.4,-8.3,True
SHARDACROP,2025-04-09,-9.5,8.5,True
SHARDAMOTR,2020-03-12,-17.6,20.0,
SHARDAMOTR,2020-03-20,20.0,-18.2,
SHARONBIO,2014-12-18,8.2,-8.8,
SHARONBIO,2014-12-26,-9.9,9.8,
SHARONBIO,2015-06-10,9.7,-8.5,
SHASUNCHEM,2006-06-08,-14.2,11.4,
SHASUNCHEM,2008-01-22,-9.9,10.5,
SHASUNCHEM,2008-10-27,-10.3,11.5,
SHASUNCHEM,2012-02-24,8.5,-8.9,
SHASUNCHEM,2013-01-28,-12.4,10.5,
SHASUNCHEM,2013-08-02,-9.4,11.0,
SHASUNPHAR,2006-06-08,-14.2,11.4,
SHASUNPHAR,2008-01-22,-9.9,10.5,
SHASUNPHAR,2008-10-27,-10.3,11.5,
SHASUNPHAR,2012-02-24,8.5,-8.9,
SHASUNPHAR,2013-01-28,-12.4,10.5,
SHASUNPHAR,2013-08-02,-9.4,11.0,
SHILPI,2012-07-27,-9.5,9.0,
SHILPI,2012-08-24,-8.3,8.4,
SHIRPUR-G,2013-11-08,10.9,-11.4,
SHIV-VANI,2006-05-22,-20.0,19.0,
SHIV-VANI,2009-04-28,-9.6,9.1,
SHIV-VANI,2014-10-23,9.7,-9.9,
SHIV-VANI,2015-09-30,-11.6,8.4,
SHIVAMAUTO,2008-07-08,-8.5,9.5,
SHIVAMAUTO,2008-11-17,8.6,-9.2,
SHIVAMAUTO,2008-12-26,9.6,-8.7,
SHIVAMAUTO,2009-02-16,-8.3,9.2,
SHIVAMAUTO,2009-03-09,12.1,-9.4,
SHIVAMAUTO,2015-04-13,12.0,-8.3,
SHIVAMAUTO,2020-03-09,-13.4,9.8,
SHIVAMAUTO,2020-03-11,9.8,-13.8,
SHK,2020-04-21,15.2,-13.0,True
SHK,2024-03-13,-10.4,8.5,True
SHLAKSHMI,2008-01-22,-11.3,10.8,
SHLAKSHMI,2008-02-13,-9.1,9.4,
SHLAKSHMI,2009-07-08,-8.8,8.1,
SHLAKSHMI,2009-07-09,8.1,-8.6,
SHREEASHTA,2009-05-18,17.9,-14.3,
SHREEASHTA,2014-02-07,9.1,-8.3,
SHREEASHTA,2014-02-18,-9.1,10.0,
SHREEASHTA,2014-02-19,10.0,-9.1,
SHREEASHTA,2014-03-03,-9.1,10.0,
SHREEASHTA,2014-03-04,10.0,-9.1,
SHREEASHTA,2014-03-05,-9.1,10.0,
SHREEASHTA,2014-03-06,10.0,-9.1,
SHREEASHTA,2014-03-10,-10.0,11.1,
SHREEASHTA,2014-03-13,-10.0,11.1,
SHREEPUSHK,2016-09-28,11.7,-9.5,
SHREEPUSHK,2018-06-05,-11.6,8.6,
SHREERAMA,2005-03-08,13.2,-10.1,True
SHREERAMA,2005-04-06,-9.5,8.3,True
SHREERAMA,2007-07-18,-9.6,8.8,True
SHREERAMA,2008-06-10,-18.2,20.0,True
SHREERAMA,2011-11-23,-8.3,9.1,True
SHREERAMA,2011-12-14,-11.3,9.5,True
SHRENIK,2020-12-10,9.8,-8.9,
SHRENIK,2020-12-16,-9.0,9.9,
SHRENIK,2020-12-17,9.9,-8.0,
SHRENIK,2021-12-20,-9.1,10.0,
SHRENIK,2022-05-12,-8.5,9.3,
SHRENIK,2022-12-23,-11.8,10.0,
SHRENIK,2025-12-22,17.6,-15.0,
SHRENUJ,2008-01-22,-13.0,11.5,
SHRENUJ,2008-01-23,11.5,-9.3,
SHRENUJ,2008-01-24,-9.3,8.4,
SHRENUJ,2008-03-13,-12.6,11.4,
SHRENUJ,2008-03-14,11.4,-14.8,
SHRENUJ,2008-10-27,-12.0,9.7,
SHRENUJ,2010-11-26,-9.6,8.8,
SHREYAS,2005-01-12,-14.5,15.7,
SHREYAS,2006-07-20,9.9,-9.1,
SHREYAS,2006-12-08,11.5,-12.3,
SHREYAS,2008-02-13,-9.8,13.6,
SHREYAS,2008-11-25,8.1,-10.2,
SHREYAS,2017-05-25,-19.5,20.0,
SHREYAS,2018-10-01,-9.2,9.8,
SHRIRAMCIT,2006-05-16,-8.4,8.9,
SHRIRAMCIT,2006-06-27,-9.8,9.2,
SHRIRAMFIN,2008-01-22,-13.4,14.7,True
SHRIRAMFIN,2020-04-17,17.7,-14.6,True
SHRIRAMPPS,2024-03-13,-10.9,10.5,
SHYAMTEL,2005-01-12,-11.2,13.0,True
SHYAMTEL,2006-05-15,-9.5,8.5,True
SHYAMTEL,2006-05-17,8.4,-10.0,True
SHYAMTEL,2006-05-22,-10.0,9.5,True
SHYAMTEL,2006-11-10,-12.2,14.2,True
SHYAMTEL,2008-03-10,-8.0,8.3,True
SHYAMTEL,2009-03-05,12.7,-8.9,True
SHYAMTEL,2011-01-27,14.7,-10.9,True
SHYAMTEL,2018-06-08,9.2,-9.9,True
SHYAMTELE,2005-01-12,-11.2,13.0,
SHYAMTELE,2006-05-15,-9.5,8.5,
SHYAMTELE,2006-05-17,8.4,-10.0,
SHYAMTELE,2006-05-22,-10.0,9.5,
SHYAMTELE,2006-11-10,-12.2,14.2,
SHYAMTELE,2008-03-10,-8.0,8.3,
SHYAMTELE,2009-03-05,12.7,-8.9,
SHYAMTELE,2011-01-27,14.7,-10.9,
SHYAMTELE,2018-06-08,9.2,-9.9,
SICAL,2007-07-31,15.5,-12.2,
SICAL,2009-03-31,-8.1,10.1,
SICAL,2010-11-11,-9.7,11.3,
SICAL,2021-10-18,9.9,-10.0,
SIEMENS,2008-10-28,8.5,-8.8,True
SIGMAADV,2008-09-29,-11.9,8.2,
SIGMAADV,2008-10-27,-9.7,10.0,
SIGMAADV,2014-12-23,-12.5,9.5,
SIGMAADV,2017-06-14,-9.9,12.7,
SIGMAADV,2018-06-27,10.7,-14.3,
SIGMAADV,2019-05-30,9.7,-9.5,
SIGMAADV,2019-05-31,-9.5,9.8,
SIGMAADV,2020-06-08,9.1,-8.3,
SIGMAADV,2022-12-23,-9.1,9.9,
SIGNET,2014-11-13,-10.0,10.0,
SIGNET,2016-02-15,-11.7,10.0,
SIGNET,2016-04-27,-9.4,10.0,
SIGNET,2016-05-31,-10.0,8.5,
SIGNET,2016-06-10,9.9,-9.9,
SIGNET,2017-11-01,-8.9,9.8,
SILVERTUC,2019-02-27,12.9,-11.6,
SILVERTUC,2019-05-20,14.8,-12.8,
SILVERTUC,2021-02-22,-15.5,12.8,
SILVERTUC,2022-04-11,-9.7,10.0,
SILVERTUC,2022-05-06,10.0,-8.4,
SILVERTUC,2022-05-09,-8.4,9.1,
SIMPLEX,2008-01-21,-16.5,17.2,
SIMPLEX,2013-11-27,-8.9,9.8,
SIMPLEX,2014-08-08,-9.2,10.0,
SIMPLEX,2014-08-11,10.0,-9.9,
SIMPLEX,2015-05-15,9.0,-8.5,
SIMPLEXINF,2008-01-22,-9.3,9.5,True
SIMPLEXINF,2023-02-22,-9.6,12.7,True
SIMPLEXINF,2026-03-30,-9.6,13.3,True
SINDHUTRAD,2023-08-01,8.5,-8.3,
SINDHUTRAD,2024-03-13,-9.8,9.8,
SINTEX,2006-06-08,-9.8,8.7,
SINTEX,2008-09-22,10.8,-8.5,
SINTEX,2012-02-27,-9.5,8.4,
SINTEX,2016-01-18,-8.6,8.2,
SINTEX,2020-03-25,-8.3,9.1,
SIRPAPER,2008-01-22,-9.0,8.0,
SIRPAPER,2013-04-26,-9.4,8.5,
SIS,2020-03-20,16.2,-14.7,True
SITASHREE,2008-10-27,-13.6,14.0,
SITASHREE,2012-04-28,10.8,-8.1,
SITASHREE,2012-09-08,10.2,-9.2,
SITASHREE,2013-04-08,-8.8,9.6,
SITASHREE,2013-04-10,9.6,-13.2,
SITASHREE,2013-04-16,-16.5,18.2,
SITASHREE,2013-04-25,-8.0,8.7,
SITASHREE,2014-03-31,9.9,-9.0,
SITASHREE,2014-04-02,-9.0,9.9,
SITASHREE,2016-09-29,-10.8,10.5,
SITASHREE,2019-02-13,-8.3,9.1,
SITASHREE,2019-02-14,9.1,-8.3,
SITASHREE,2019-02-15,-8.3,9.1,
SITASHREE,2019-03-14,-8.3,9.1,
SITASHREE,2019-04-03,9.1,-8.3,
SITASHREE,2019-04-04,-8.3,9.1,
SITASHREE,2019-04-05,9.1,-8.3,
SITASHREE,2019-04-12,-8.3,9.1,
SITASHREE,2019-04-30,-9.1,10.0,
SITASHREE,2019-05-02,10.0,-9.1,
SITASHREE,2019-05-03,-9.1,10.0,
SITASHREE,2019-05-08,9.1,-8.3,
SITASHREE,2019-05-14,9.1,-8.3,
SITASHREE,2019-05-21,10.0,-9.1,
SITASHREE,2019-05-27,10.0,-9.1,
SITASHREE,2019-06-06,-10.0,11.1,
SITASHREE,2019-06-07,11.1,-10.0,
SITASHREE,2019-06-10,-10.0,11.1,
SITASHREE,2019-06-13,-10.0,11.1,
SITASHREE,2019-06-14,11.1,-10.0,
SITASHREE,2019-06-25,12.5,-11.1,
SITASHREE,2019-06-26,-11.1,12.5,
SITASHREE,2019-07-01,-11.1,12.5,
SITASHREE,2019-07-02,12.5,-11.1,
SITASHREE,2019-07-03,-11.1,12.5,
SITASHREE,2019-07-04,12.5,-11.1,
SITASHREE,2019-07-05,-11.1,12.5,
SITASHREE,2019-07-08,12.5,-11.1,
SITASHREE,2019-07-11,12.5,-11.1,
SITASHREE,2019-07-16,12.5,-11.1,
SITASHREE,2019-07-17,-11.1,12.5,
SITASHREE,2019-08-21,-14.3,16.7,
SITASHREE,2019-08-22,16.7,-14.3,
SITASHREE,2019-08-27,16.7,-14.3,
SITASHREE,2019-08-28,-14.3,16.7,
SITASHREE,2019-09-04,-14.3,16.7,
SITASHREE,2019-09-05,16.7,-14.3,
SITASHREE,2019-09-13,14.3,-12.5,
SITASHREE,2019-09-16,-12.5,14.3,
SITASHREE,2019-09-19,-12.5,14.3,
SITASHREE,2019-12-02,20.0,-16.7,
SITASHREE,2019-12-09,-16.7,20.0,
SITASHREE,2019-12-16,20.0,-16.7,
SITASHREE,2019-12-23,-16.7,20.0,
SITASHREE,2019-12-30,20.0,-16.7,
SITICABLE,2007-03-05,-9.3,9.0,
SITICABLE,2007-11-20,8.1,-9.9,
SITICABLE,2008-01-22,-21.9,24.6,
SITICABLE,2008-01-24,-9.2,13.1,
SITICABLE,2008-07-01,-9.8,8.8,
SITICABLE,2008-10-10,-8.6,9.0,
SITICABLE,2019-12-06,-9.1,10.0,
SITICABLE,2020-03-18,-8.3,9.1,
SITICABLE,2020-03-24,-8.3,9.1,
SITICABLE,2020-03-25,9.1,-8.3,
SITICABLE,2020-11-09,-10.0,11.1,
SITICABLE,2020-11-11,10.0,-9.1,
SITICABLE,2020-11-12,-9.1,10.0,
SITICABLE,2024-03-28,-8.3,9.1,
SITINET,2007-03-05,-9.3,9.0,
SITINET,2007-11-20,8.1,-9.9,
SITINET,2008-01-22,-21.9,24.6,True
SITINET,2008-01-24,-9.2,13.1,True
SITINET,2008-07-01,-9.8,8.8,True
SITINET,2008-10-10,-8.6,9.0,True
SITINET,2019-12-06,-9.1,10.0,True
SITINET,2020-03-18,-8.3,9.1,False
SITINET,2020-03-24,-8.3,9.1,False
SITINET,2020-03-25,9.1,-8.3,False
SITINET,2020-11-09,-10.0,11.1,False
SITINET,2020-11-11,10.0,-9.1,False
SITINET,2020-11-12,-9.1,10.0,False
SITINET,2024-03-28,-8.3,9.1,False
SIYSIL,2007-02-23,-10.3,8.6,
SIYSIL,2008-01-22,-11.1,12.7,
SIYSIL,2008-10-29,11.6,-10.8,
SIYSIL,2009-02-05,10.4,-9.1,
SJVN,2020-03-18,11.7,-8.1,True
SKFINDIA,2006-06-08,-16.2,12.5,True
SKIPPER,2016-01-18,-9.3,8.6,
SKIPPER,2019-08-22,-14.7,16.4,
SKIPPER,2020-03-09,-16.4,12.9,
SKIPPER,2020-03-20,9.8,-9.9,
SKIPPER,2022-12-29,8.2,-9.8,
SKMEGGPROD,2008-01-04,10.1,-9.8,
SKMEGGPROD,2013-04-29,15.3,-15.2,
SKMEGGPROD,2013-05-10,-9.2,9.3,
SKMEGGPROD,2021-01-05,10.6,-8.9,
SKSMICRO,2011-07-12,8.2,-10.0,
SKSMICRO,2011-07-14,-10.0,10.0,
SKSMICRO,2016-11-15,-8.3,8.4,
SKUMARSYNF,2006-05-22,-13.4,10.5,
SKUMARSYNF,2008-01-22,-21.9,23.6,
SKUMARSYNF,2008-01-24,-8.4,9.1,
SKUMARSYNF,2009-06-05,9.1,-9.9,
SMARTLINK,2008-09-29,-16.6,13.3,True
SMARTLINK,2011-03-31,-13.0,11.6,True
SMARTLINK,2015-08-14,-8.7,9.7,True
SMLISUZU,2008-01-24,-13.0,10.8,
SMLISUZU,2008-10-14,-11.8,12.2,
SMLISUZU,2008-10-17,-10.4,9.9,
SMLISUZU,2022-04-05,10.0,-8.1,
SMLMAH,2008-01-24,-13.0,10.8,True
SMLMAH,2008-10-14,-11.8,12.2,True
SMLMAH,2008-10-17,-10.4,9.9,True
SMLMAH,2022-04-05,10.0,-8.1,True
SMPL,2013-06-27,-8.3,9.1,
SMPL,2015-12-02,-9.1,8.0,
SMPL,2017-06-28,-8.8,9.7,
SMPL,2018-04-20,-8.7,9.5,
SMPL,2018-09-28,-10.0,11.1,
SMPL,2018-10-01,11.1,-10.0,
SMPL,2018-10-05,11.1,-10.0,
SMPL,2018-10-08,-10.0,11.1,
SMPL,2018-10-11,-10.0,11.1,
SMPL,2018-10-12,11.1,-10.0,
SMPL,2018-10-17,11.1,-10.0,
SMPL,2018-10-23,-11.1,12.5,
SMPL,2018-10-24,12.5,-11.1,
SMPL,2018-10-25,-11.1,12.5,
SMPL,2018-10-30,-11.1,12.5,
SMPL,2018-11-07,10.0,-9.1,
SMPL,2018-11-19,11.1,-10.0,
SMPL,2018-11-22,11.1,-10.0,
SMPL,2018-11-30,14.3,-12.5,
SMPL,2018-12-07,14.3,-12.5,
SMPL,2019-01-23,12.5,-11.1,
SMPL,2019-01-28,-12.5,14.3,
SMPL,2019-01-31,-12.5,14.3,
SMPL,2019-02-01,14.3,-12.5,
SMPL,2019-02-04,-12.5,14.3,
SMPL,2019-02-22,12.5,-11.1,
SMPL,2019-02-26,-12.5,14.3,
SMPL,2019-02-28,12.5,-11.1,
SMPL,2019-03-11,-11.1,12.5,
SMPL,2019-03-12,12.5,-11.1,
SMPL,2019-03-13,-11.1,12.5,
SMPL,2019-03-18,-11.1,12.5,
SMPL,2019-03-19,12.5,-11.1,
SMPL,2019-03-20,-11.1,12.5,
SMPL,2019-03-27,10.0,-9.1,
SMPL,2019-03-28,-9.1,10.0,
