symbol,entry_date,exit_date_x0,ret_x0,hold_x0,why_x0,peak_gain_x0,closed_x0,exit_date_win,ret_win,hold_win,why_win,peak_gain_win,closed_win,exit_date_winbs,ret_winbs,hold_winbs,why_winbs,peak_gain_winbs,closed_winbs,d_ret_win,d_ret_winbs,kept_x0,kept_win
CARTRADE,2025-07-01,2026-01-27,0.45892834441704333,142,ma150,0.9083567162506558,True,2026-01-27,0.45892834441704333,142,ratchet,0.9083567162506558,True,2026-01-27,0.45892834441704333,142,ma150_backstop,0.9083567162506558,True,0.0,0.0,0.5052292080927431,0.5052292080927431
MCX,2025-07-01,2026-08-04,0.4757717431958255,270,ma150,0.9076032096641993,True,2026-02-02,0.24597799846269908,147,ratchet,0.4887474855908531,True,2026-02-02,0.24597799846269908,147,ratchet,0.4887474855908531,True,-0.22979374473312641,-0.22979374473312641,0.5242067658309125,0.5032823814230637
STAR,2025-07-01,2026-01-20,-0.020823052611454673,138,ma150,0.11406411800326377,True,2026-06-05,0.16606776248913002,229,ratchet,0.34363981179542935,True,2026-01-20,-0.020823052611454673,138,ma150_backstop,0.11406411800326377,True,0.1868908151005847,0.0,-0.18255567987523344,0.48326112629811085
AIIL,2025-07-01,2025-11-24,0.05296869911227642,99,ma150,0.2896320249304105,True,2025-10-31,0.1435051276015551,84,ratchet,0.2896320249304105,True,2025-10-31,0.1435051276015551,84,ratchet,0.2896320249304105,True,0.09053642848927868,0.09053642848927868,0.18288274276645733,0.4954739643726721
ITDCEM,2025-07-01,2025-12-19,-0.14033753193756415,118,ma150,0.009035404110981915,True,2026-08-07,0.3204727125418372,273,ratchet,0.777602287074638,True,2025-12-19,-0.14033753193756415,118,ma150_backstop,0.009035404110981915,True,0.46081024447940133,0.0,-15.531959634986718,0.4121293338108157
63MOONS,2025-08-01,2025-10-01,-0.1583638140717767,41,ma150,-0.006675396214753326,True,2026-09-09,-0.1404661745941479,273,open_at_end,-0.006675396214753326,False,2025-10-01,-0.1583638140717767,41,ma150_backstop,-0.006675396214753326,True,0.01789763947762879,0.0,,
TFCILTD,2025-08-01,2026-01-05,0.011532874673237714,105,ma150,0.3089512004740089,True,2025-11-19,0.13969947185642595,73,ratchet,0.3089512004740089,True,2025-11-19,0.13969947185642595,73,ratchet,0.3089512004740089,True,0.12816659718318824,0.12816659718318824,0.03732911429230047,0.45217326115610423
AMBER,2025-08-01,2025-11-10,-0.11295749968071833,66,ma150,0.06837596797490875,True,2026-09-09,-0.09838916933784159,273,open_at_end,0.10797097247617793,False,2025-11-10,-0.11295749968071833,66,ma150_backstop,0.06837596797490875,True,0.014568330342876745,0.0,-1.6520058585813253,-0.9112557484795238
EIDPARRY,2025-08-01,2025-11-10,-0.15745826031689225,66,ma150,-0.013259236851122291,True,2026-09-09,-0.38139348995201205,273,open_at_end,-0.013259236851122291,False,2025-11-10,-0.15745826031689225,66,ma150_backstop,-0.013259236851122291,True,-0.2239352296351198,0.0,,
GVT&D,2025-08-01,2026-01-13,-0.0383077932758904,111,ma150,0.1143615078760376,True,2026-07-27,0.48088272808712995,241,ratchet,0.9444750895030443,True,2026-01-13,-0.0383077932758904,111,ma150_backstop,0.1143615078760376,True,0.5191905213630204,0.0,-0.33497104040823084,0.5091534265240989
CUPID,2025-08-01,2026-09-09,7.936403192844439,273,open_at_end,8.439643840566767,False,2026-09-09,7.936403192844439,273,open_at_end,8.439643840566767,False,2026-09-09,7.936403192844439,273,open_at_end,8.439643840566767,False,0.0,0.0,0.9403718145896863,0.9403718145896863
GABRIEL,2025-08-01,2025-12-05,-0.05148385217386864,85,ma150,0.29107332379044704,True,2025-11-17,0.06996025627001745,71,ratchet,0.29107332379044704,True,2025-11-17,0.06996025627001745,71,ratchet,0.29107332379044704,True,0.12144410844388609,0.12144410844388609,-0.17687588647228114,0.24035268968991494
IXIGO,2025-08-01,2025-12-08,0.00950657802931909,86,ma150,0.43851989742459296,True,2025-09-17,0.1654035728881591,31,ratchet,0.37957294886375803,True,2025-09-17,0.1654035728881591,31,ratchet,0.37957294886375803,True,0.15589699485884,0.15589699485884,0.021678783756793666,0.4357622780635198
SYRMA,2025-08-01,2025-12-18,-0.06277200730865751,94,ma150,0.18894867532640225,True,2026-09-09,1.1316492417095074,273,open_at_end,1.158038609893742,False,2025-12-18,-0.06277200730865751,94,ma150_backstop,0.18894867532640225,True,1.194421249018165,0.0,-0.33221723941817033,0.9772120135211588
SMLISUZU,2025-09-01,2025-11-24,-0.32560267943583443,57,ma150,-0.018572870802236685,True,2026-09-09,0.5746782866812623,254,open_at_end,0.5778339545904432,False,2025-11-24,-0.32560267943583443,57,ma150_backstop,-0.018572870802236685,True,0.9002809661170967,0.0,,0.9945387980680064
ABCAPITAL,2025-09-01,2026-03-13,0.11668517323049987,133,ma150,0.29377139960264653,True,2026-03-05,0.15405874798964359,127,ratchet,0.29377139960264653,True,2026-03-05,0.15405874798964359,127,ratchet,0.29377139960264653,True,0.03737357475914371,0.03737357475914371,0.39719718593548436,0.5244171086702877
CREDITACC,2025-09-01,2025-12-08,-0.09686547605867679,67,ma150,0.05030223120429378,True,2026-09-09,-0.009207832064843213,254,open_at_end,0.14764592861940962,False,2025-12-08,-0.09686547605867679,67,ma150_backstop,0.05030223120429378,True,0.08765764399383358,0.0,-1.9256695724941997,-0.06236428021377046
NAVA,2025-09-01,2025-11-10,-0.2135073991932952,47,ma150,0.01790659908720471,True,2026-09-09,-0.20527548933273476,254,open_at_end,0.036496556494206356,False,2025-11-10,-0.2135073991932952,47,ma150_backstop,0.01790659908720471,True,0.008231909860560438,0.0,-11.923391937995554,-5.624516640777363
CRAFTSMAN,2025-09-01,2026-03-16,-0.05098653475879211,134,ma150,0.15067907994144147,True,2026-09-09,0.6698789731928909,254,open_at_end,0.6732254240409727,False,2026-03-16,-0.05098653475879211,134,ma150_backstop,0.15067907994144147,True,0.720865507951683,0.0,-0.3383783255021669,0.9950292268702583
ASHAPURMIN,2025-09-01,2026-02-09,0.19071242109367414,110,ma150,0.7015041847538095,True,2025-10-24,0.15307928515518876,37,ratchet,0.3057529205510008,True,2025-10-24,0.15307928515518876,37,ratchet,0.3057529205510008,True,-0.037633135938485385,-0.037633135938485385,0.2718621288917956,0.5006633620353417
DATAMATICS,2025-09-01,2025-12-09,-0.1997635496704988,68,ma150,0.01512654861595819,True,2026-09-09,-0.23308451698908017,254,open_at_end,0.01512654861595819,False,2025-12-09,-0.1997635496704988,68,ma150_backstop,0.01512654861595819,True,-0.03332096731858136,0.0,-13.206155266625228,-15.408968886873566
LUMAXTECH,2025-09-11,2026-06-25,0.40168853128545035,193,ma150,0.6884764588523871,True,2026-01-21,0.26414381162823686,89,ratchet,0.536972293424459,True,2026-01-21,0.26414381162823686,89,ratchet,0.536972293424459,True,-0.1375447196572135,-0.1375447196572135,0.5834455573906188,0.49191329769307085
TDPOWERSYS,2025-10-01,2026-09-09,1.5339278695866918,232,open_at_end,1.667452477386401,False,2025-12-08,0.14745723865289295,45,ratchet,0.3792037311382417,True,2025-12-08,0.14745723865289295,45,ratchet,0.3792037311382417,True,-1.3864706309337989,-1.3864706309337989,0.9199229905436356,0.388860199793594
PFOCUS,2025-10-01,2026-05-19,0.3548776066751165,153,ma150,1.0230397309374522,True,2026-01-21,0.2382583381796568,75,ratchet,0.41745913966227,True,2026-01-21,0.2382583381796568,75,ratchet,0.41745913966227,True,-0.11661926849545967,-0.11661926849545967,0.34688545903288426,0.5707345115797704
JAYNECOIND,2025-10-01,2026-03-10,0.061439431389972654,108,ma150,0.3522828150349142,True,2026-01-20,0.10854570167613109,74,ratchet,0.3522828150349142,True,2026-01-20,0.10854570167613109,74,ratchet,0.3522828150349142,True,0.047106270286158436,0.047106270286158436,0.17440371419730902,0.30812091036962247
YATHARTH,2025-10-01,2025-12-18,-0.11006143555310188,53,ma150,0.1091192475188898,True,2026-09-09,0.3169440748102499,232,open_at_end,0.3358497013754591,False,2025-12-18,-0.11006143555310188,53,ma150_backstop,0.1091192475188898,True,0.42700551036335177,0.0,-1.0086344806771965,0.9437080739158559
SIRCA,2025-10-01,2026-01-27,-0.04463640427478366,78,ma150,0.11152694610778457,True,2026-09-09,-0.10649783765801724,232,open_at_end,0.11152694610778457,False,2026-01-27,-0.04463640427478366,78,ma150_backstop,0.11152694610778457,True,-0.06186143338323358,0.0,-0.40022977255779124,-0.9549067859806097
HBLENGINE,2025-10-01,2026-01-19,-0.06630487317869505,73,ma150,0.3315202457907849,True,2025-11-20,0.13221342883246634,33,ratchet,0.3315202457907849,True,2025-11-20,0.13221342883246634,33,ratchet,0.3315202457907849,True,0.19851830201116138,0.19851830201116138,-0.20000248558134393,0.3988095161943845
VIMTALABS,2025-10-01,2025-12-03,-0.15153386113377687,42,ma150,0.048579524760971715,True,2026-09-09,-0.12142756212022576,232,open_at_end,0.048579524760971715,False,2025-12-03,-0.15153386113377687,42,ma150_backstop,0.048579524760971715,True,0.030106299013551108,0.0,-3.1192948444715456,-2.499562577396381
GMDCLTD,2025-10-01,2026-03-05,-0.11591397649941892,105,ma150,0.025918480253876774,True,2026-09-09,-0.06669430445152269,232,open_at_end,0.21546029688970747,False,2026-03-05,-0.11591397649941892,105,ma150_backstop,0.025918480253876774,True,0.049219672047896235,0.0,-4.472252051972878,-0.30954336095463103
MANAPPURAM,2025-10-01,2026-02-02,-0.043362346528002305,83,ma150,0.12425909691313719,True,2026-09-08,0.14467701624658047,231,ratchet,0.30683258889387344,True,2026-02-02,-0.043362346528002305,83,ma150_backstop,0.12425909691313719,True,0.18803936277458277,0.0,-0.34896717910572433,0.4715177640293647
GARUDA,2025-11-03,2026-01-09,-0.16586798427855787,47,ma150,0.12780616642923515,True,2026-09-09,-0.15503600562018516,211,open_at_end,0.12780616642923515,False,2026-01-09,-0.16586798427855787,47,ma150_backstop,0.12780616642923515,True,0.01083197865837271,0.0,-1.2978089313898413,-1.2130557542857439
POCL,2025-11-03,2026-02-01,-0.12995928760827358,61,ma150,0.12535702995532816,True,2026-09-09,-0.1481474657147599,211,open_at_end,0.12952474814826243,False,2026-02-01,-0.12995928760827358,61,ma150_backstop,0.12535702995532816,True,-0.01818817810648632,0.0,-1.0367131995276648,-1.1437772922374703
RBLBANK,2025-11-03,2026-03-16,-0.10474218565952997,91,ma150,0.011193137205043113,True,2026-09-09,0.2624117648087305,211,open_at_end,0.2725434608940325,False,2026-03-16,-0.10474218565952997,91,ma150_backstop,0.011193137205043113,True,0.3671539504682605,0.0,-9.357714797986928,0.9628253928673737
CHENNPETRO,2025-11-03,2026-01-12,-0.17593472029797885,48,ma150,0.1415203363401627,True,2026-07-08,0.14762664513856438,166,ratchet,0.2766955820414716,True,2026-01-12,-0.17593472029797885,48,ma150_backstop,0.1415203363401627,True,0.32356136543654324,0.0,-1.243176244826727,0.5335345221248883
TI,2025-11-03,2026-01-09,-0.1741362268733374,47,ma150,-0.006449594612866094,True,2026-09-09,-0.0011935140886264461,211,open_at_end,0.09864562424745604,False,2026-01-09,-0.1741362268733374,47,ma150_backstop,-0.006449594612866094,True,0.17294271278471096,0.0,,-0.01209900690204437
INOXGREEN,2025-11-03,2026-01-12,-0.32286699763559445,48,ma150,0.0017762943735466497,True,2026-09-09,-0.35444505107973423,211,open_at_end,0.0017762943735466497,False,2026-01-12,-0.32286699763559445,48,ma150_backstop,0.0017762943735466497,True,-0.031578053444139775,0.0,-181.76435305086284,-199.54184191442843
GRMOVER,2025-11-03,2026-05-26,0.11519056112777815,137,ma150,0.19697545497220137,True,2026-09-09,-0.38469837676456686,211,open_at_end,0.19697545497220137,False,2026-05-26,0.11519056112777815,137,ma150_backstop,0.19697545497220137,True,-0.499888937892345,0.0,0.5847965227141355,-1.9530269739387496
NETWEB,2025-11-03,2026-03-10,-0.14211041223898502,87,ma150,0.006448841674186356,True,2026-06-09,0.13836637250440353,146,ratchet,0.2860671970240767,True,2026-03-10,-0.14211041223898502,87,ma150_backstop,0.006448841674186356,True,0.28047678474338855,0.0,-22.036579500444155,0.4836848612627124
PARAGMILK,2025-11-03,2026-01-12,-0.14297812672031351,48,ma150,0.1744848847888325,True,2026-09-09,-0.20007086100946447,211,open_at_end,0.1744848847888325,False,2026-01-12,-0.14297812672031351,48,ma150_backstop,0.1744848847888325,True,-0.05709273428915096,0.0,-0.8194298714948889,-1.1466372072950444
BLACKBUCK,2025-12-01,2026-01-21,-0.15903038021328753,35,ma150,0.042770326479516285,True,2026-09-09,-0.13653381487813698,192,open_at_end,0.042770326479516285,False,2026-01-21,-0.15903038021328753,35,ma150_backstop,0.042770326479516285,True,0.022496565335150542,0.0,-3.7182409699269168,-3.192255615432962
LTF,2025-12-01,2026-03-10,-0.12836296069973352,68,ma150,0.027434885151352617,True,2026-09-09,-0.00631296667412462,192,open_at_end,0.07651310476676221,False,2026-03-10,-0.12836296069973352,68,ma150_backstop,0.027434885151352617,True,0.1220499940256089,0.0,-4.678822600917827,-0.08250830617014791
BSE,2025-12-01,2026-08-18,0.1265873442204406,176,ma150,0.5111668496811108,True,2026-07-20,0.23625688161679226,155,ratchet,0.5111668496811108,True,2026-07-20,0.23625688161679226,155,ratchet,0.5111668496811108,True,0.10966953739635166,0.10966953739635166,0.24764388437828383,0.4621913212176808
SHAILY,2025-12-01,2026-01-16,-0.1868058817439917,32,ma150,-0.007604049248302824,True,2026-09-09,0.306556148845903,192,open_at_end,0.31027337079201756,False,2026-01-16,-0.1868058817439917,32,ma150_backstop,-0.007604049248302824,True,0.4933620305898947,0.0,,0.9880195263401889
ABDL,2025-12-01,2026-01-08,-0.17906978631981385,27,ma150,-0.013662492104535295,True,2026-09-09,-0.05422389665353855,192,open_at_end,0.10225726271969338,False,2026-01-08,-0.17906978631981385,27,ma150_backstop,-0.013662492104535295,True,0.1248458896662753,0.0,,-0.5302693932085447
SBC,2025-12-01,2026-09-09,0.8108559724621718,192,open_at_end,0.8144849423468656,False,2026-09-09,0.8108559724621718,192,open_at_end,0.8144849423468656,False,2026-09-09,0.8108559724621718,192,open_at_end,0.8144849423468656,False,0.0,0.0,0.9955444604362638,0.9955444604362638
YATRA,2025-12-01,2026-01-27,-0.1931074559741277,38,ma150,0.017583682448457205,True,2026-09-09,-0.35608498963789004,192,open_at_end,0.017583682448457205,False,2026-01-27,-0.1931074559741277,38,ma150_backstop,0.017583682448457205,True,-0.16297753366376233,0.0,-10.982196507482481,-20.250876952633604
POWERINDIA,2025-12-01,2025-12-09,-0.13846205474790407,6,ma150,0.021573586969111824,True,2026-09-09,0.4149317200057825,192,open_at_end,0.7259677675687761,False,2025-12-09,-0.13846205474790407,6,ma150_backstop,0.021573586969111824,True,0.5533937747536866,0.0,-6.4181285636991365,0.5715566703400135
KMEW,2026-01-01,2026-09-09,0.5592709368143762,170,open_at_end,0.6606516539624496,False,2026-09-09,0.5592709368143762,170,open_at_end,0.6606516539624496,False,2026-09-09,0.5592709368143762,170,open_at_end,0.6606516539624496,False,0.0,0.0,0.8465443679130852,0.8465443679130852
HINDCOPPER,2026-01-01,2026-06-24,-0.056248617846508475,116,ma150,0.44585739172120364,True,2026-02-02,0.14898076137455818,21,ratchet,0.44585739172120364,True,2026-02-02,0.14898076137455818,21,ratchet,0.44585739172120364,True,0.20522937922106665,0.20522937922106665,-0.12615831629338772,0.3341444240711757
IMFA,2026-01-01,2026-03-16,-0.20712984757373032,50,ma150,0.0035378381255435354,True,2026-09-09,-0.12894069373770511,170,open_at_end,0.10938522189414912,False,2026-03-16,-0.20712984757373032,50,ma150_backstop,0.0035378381255435354,True,0.0781891538360252,0.0,-58.54701097775861,-1.1787761774847394
APOLLO,2026-01-01,2026-01-12,-0.0991939835995499,7,ma150,0.005380424478171886,True,2026-09-09,0.535773602899138,170,open_at_end,0.6393893479579758,False,2026-01-12,-0.0991939835995499,7,ma150_backstop,0.005380424478171886,True,0.6349675864986879,0.0,-18.436088825700452,0.8379457753092753
TFCILTD,2026-02-01,2026-02-03,0.0038939723750286426,2,ma150,-0.01818317397030056,True,2026-05-19,0.12107363411389249,71,ratchet,0.28407954634201493,True,2026-02-03,0.0038939723750286426,2,ma150_backstop,-0.01818317397030056,True,0.11717966173886385,0.0,,0.42619623859905426
GVT&D,2026-02-01,2026-08-20,0.2705893623608755,136,ma150,0.7200293053081857,True,2026-07-24,0.31353899301150867,117,ratchet,0.7200293053081857,True,2026-07-24,0.31353899301150867,117,ratchet,0.7200293053081857,True,0.042949630650633175,0.042949630650633175,0.37580326295894073,0.43545309989474423
UJJIVANSFB,2026-02-01,2026-03-16,-0.19914741728482865,30,ma150,0.0394630349023013,True,2026-09-09,0.019418682886432004,150,open_at_end,0.15448101363018796,False,2026-03-16,-0.19914741728482865,30,ma150_backstop,0.0394630349023013,True,0.21856610017126066,0.0,-5.046429342747162,0.12570271537004787
ECLERX,2026-02-01,2026-02-09,-0.10021156569530576,6,ma150,0.05678173496644656,True,2026-09-09,-0.18022841054408856,150,open_at_end,0.05678173496644656,False,2026-02-09,-0.10021156569530576,6,ma150_backstop,0.05678173496644656,True,-0.0800168448487828,0.0,-1.7648556486434015,-3.1740560701533522
MTARTECH,2026-02-01,2026-09-09,1.4918055159588266,150,open_at_end,1.787554217005828,False,2026-03-16,0.1317185357459847,30,ratchet,0.2671396970920994,True,2026-03-16,0.1317185357459847,30,ratchet,0.2671396970920994,True,-1.360086980212842,-1.360086980212842,0.834551199491793,0.4930698701083473
KIRLOSENG,2026-02-01,2026-09-09,0.9205125827908143,150,open_at_end,1.2223039968140847,False,2026-03-24,0.13066620445240118,36,ratchet,0.3094048163471972,True,2026-03-24,0.13066620445240118,36,ratchet,0.3094048163471972,True,-0.7898463783384131,-0.7898463783384131,0.7530962716231929,0.42231470729846265
JKTYRE,2026-02-01,2026-03-10,-0.13792523077819996,26,ma150,0.18142344924378584,True,2026-09-09,-0.3056036707133203,150,open_at_end,0.18142344924378584,False,2026-03-10,-0.13792523077819996,26,ma150_backstop,0.18142344924378584,True,-0.16767843993512033,0.0,-0.7602392709051871,-1.684477238125203
DREDGECORP,2026-02-01,2026-03-24,-0.24452924467352888,36,ma150,-0.00745372049142945,True,2026-09-09,-0.07471145073973395,150,open_at_end,0.09822541475384972,False,2026-03-24,-0.24452924467352888,36,ma150_backstop,-0.00745372049142945,True,0.16981779393379492,0.0,,-0.7606122196272611
CUB,2026-02-01,2026-03-10,-0.1386411212095765,26,ma150,0.028363984006097853,True,2026-09-09,0.062041773339333695,150,open_at_end,0.09545167127090659,False,2026-03-10,-0.1386411212095765,26,ma150_backstop,0.028363984006097853,True,0.2006828945489102,0.0,-4.887928338267665,0.649981006233506
NATIONALUM,2026-02-01,2026-06-24,-0.001006231354428344,96,ma150,0.2579672744728594,True,2026-05-12,0.12645833560387154,66,ratchet,0.2579672744728594,True,2026-05-12,0.12645833560387154,66,ratchet,0.2579672744728594,True,0.12746456695829989,0.12746456695829989,-0.003900616295165801,0.49021076747925313
SMLMAH,2026-03-02,2026-03-16,-0.19155129410340677,9,ma150,-0.015769686076806955,True,2026-08-11,0.13077195784000084,108,ratchet,0.2820407410773944,True,2026-03-16,-0.19155129410340677,9,ma150_backstop,-0.015769686076806955,True,0.3223232519434076,0.0,,0.4636633606210668
BAJAJCON,2026-03-02,2026-08-25,0.23055745713132048,118,ma150,0.7778987359013991,True,2026-08-17,0.303126164031285,112,ratchet,0.7778987359013991,True,2026-08-17,0.303126164031285,112,ratchet,0.7778987359013991,True,0.07256870689996453,0.07256870689996453,0.29638492324345966,0.3896730384579351
SANSERA,2026-03-02,2026-09-09,0.8543487642929513,129,open_at_end,0.8580648940811135,False,2026-09-09,0.8543487642929513,129,open_at_end,0.8580648940811135,False,2026-09-09,0.8543487642929513,129,open_at_end,0.8580648940811135,False,0.0,0.0,0.9956691739589908,0.9956691739589908
TFCILTD,2026-03-02,2026-03-09,-0.06955303998581575,4,ma150,0.010007227972688382,True,2026-09-09,1.0449843683159696,129,open_at_end,1.1216804183257891,False,2026-03-09,-0.06955303998581575,4,ma150_backstop,0.010007227972688382,True,1.1145374083017854,0.0,-6.950280354923376,0.9316239734983558
THANGAMAYL,2026-03-02,2026-09-09,0.3169460343022539,129,open_at_end,0.8846244732004698,False,2026-08-03,0.30465916967975804,102,ratchet,0.8846244732004698,True,2026-08-03,0.30465916967975804,102,ratchet,0.8846244732004698,True,-0.012286864622495841,-0.012286864622495841,0.35828314036528913,0.34439378392679565
SHARDACROP,2026-03-02,2026-03-24,-0.18870325827641854,15,ma150,0.003591771907973218,True,2026-09-09,-0.30920640406398125,129,open_at_end,0.051032685773693576,False,2026-03-24,-0.18870325827641854,15,ma150_backstop,0.003591771907973218,True,-0.12050314578756272,0.0,-52.53765080614512,-6.058987477852313
APARINDS,2026-03-02,2026-09-09,0.6205853784108939,129,open_at_end,0.675206029401541,False,2026-07-09,0.2808271646197975,85,ratchet,0.5509615822209266,True,2026-07-09,0.2808271646197975,85,ratchet,0.5509615822209266,True,-0.3397582137910964,-0.3397582137910964,0.9191052084664302,0.5097037138012109
POWERINDIA,2026-03-02,2026-09-09,0.2550197360889195,129,open_at_end,0.5309032807203549,False,2026-07-06,0.26137829079994623,82,ratchet,0.5309032807203549,True,2026-07-06,0.26137829079994623,82,ratchet,0.5309032807203549,True,0.006358554711026754,0.006358554711026754,0.4803506502029834,0.4923275110398559
RICOAUTO,2026-03-02,2026-03-10,-0.12434861258563734,5,ma150,-0.003748709175406706,True,2026-09-09,0.036955067274248465,129,open_at_end,0.2413107846731699,False,2026-03-10,-0.12434861258563734,5,ma150_backstop,-0.003748709175406706,True,0.1613036798598858,0.0,,0.15314304051640384
BLISSGVS,2026-04-01,2026-09-09,2.0231379050304,110,open_at_end,2.157954082088487,False,2026-09-09,2.0231379050304,110,open_at_end,2.157954082088487,False,2026-09-09,2.0231379050304,110,open_at_end,2.157954082088487,False,0.0,0.0,0.9375259287595172,0.9375259287595172
STLTECH,2026-04-01,2026-09-09,3.6914626813716476,110,open_at_end,3.7008644101920316,False,2026-09-09,3.6914626813716476,110,open_at_end,3.7008644101920316,False,2026-09-09,3.6914626813716476,110,open_at_end,3.7008644101920316,False,0.0,0.0,0.9974595857134101,0.9974595857134101
PRECWIRE,2026-04-01,2026-09-09,0.5591333626781587,110,open_at_end,0.6709424151449599,False,2026-07-08,0.2417025531479735,65,ratchet,0.5052808334325494,True,2026-07-08,0.2417025531479735,65,ratchet,0.5052808334325494,True,-0.3174308095301852,-0.3174308095301852,0.8333552180589978,0.4783529022979232
ANANDRATHI,2026-04-01,2026-09-09,0.4035316229797665,110,open_at_end,0.43788161181272467,False,2026-09-09,0.4035316229797665,110,open_at_end,0.43788161181272467,False,2026-09-09,0.4035316229797665,110,open_at_end,0.43788161181272467,False,0.0,0.0,0.9215541646273808,0.9215541646273808
GMDCLTD,2026-04-01,2026-06-12,0.03672159320338242,48,ma150,0.2799922386275775,True,2026-05-12,0.12191225441086306,26,ratchet,0.2799922386275775,True,2026-05-12,0.12191225441086306,26,ratchet,0.2799922386275775,True,0.08519066120748064,0.08519066120748064,0.13115218258684108,0.4354129779040792
AGIIL,2026-04-01,2026-07-24,0.09181219351756087,77,ma150,0.4578553631138942,True,2026-06-02,0.26758341300409416,40,ratchet,0.4578553631138942,True,2026-06-02,0.26758341300409416,40,ratchet,0.4578553631138942,True,0.1757712194865333,0.1757712194865333,0.20052663114644362,0.5844278227609867
PRIVISCL,2026-04-01,2026-09-09,0.19830874276950894,110,open_at_end,0.27296522788641653,False,2026-09-02,0.1312787814381864,105,ratchet,0.27296522788641653,True,2026-09-02,0.1312787814381864,105,ratchet,0.27296522788641653,True,-0.06702996133132255,-0.06702996133132255,0.7264981855199049,0.48093591427261484
CCL,2026-04-01,2026-08-24,0.011702146501873179,98,ma150,0.14934841982818092,True,2026-09-09,0.030451190522422733,110,open_at_end,0.14934841982818092,False,2026-08-24,0.011702146501873179,98,ma150_backstop,0.14934841982818092,True,0.018749044020549555,0.0,0.07835467235164595,0.20389362376552458
CHENNPETRO,2026-04-01,2026-09-09,0.591906168486378,110,open_at_end,0.5950963612087956,False,2026-09-09,0.591906168486378,110,open_at_end,0.5950963612087956,False,2026-09-09,0.591906168486378,110,open_at_end,0.5950963612087956,False,0.0,0.0,0.9946391997492011,0.9946391997492011
AVANTIFEED,2026-04-01,2026-06-10,-0.1704404061668966,46,ma150,0.22446582739364795,True,2026-09-09,-0.34391982346972105,110,open_at_end,0.22446582739364795,False,2026-06-10,-0.1704404061668966,46,ma150_backstop,0.22446582739364795,True,-0.17347941730282446,0.0,-0.7593156078408031,-1.5321700744522926
IMFA,2026-04-07,2026-06-29,0.010613326434213866,55,ma150,0.2655782571222063,True,2026-05-05,0.09238415193611704,18,ratchet,0.2655782571222063,True,2026-05-05,0.09238415193611704,18,ratchet,0.2655782571222063,True,0.08177082550190318,0.08177082550190318,0.03996308488962681,0.3478603743287852
JAYNECOIND,2026-05-04,2026-07-21,-0.24148895114915048,54,ma150,0.01363869154936781,True,2026-09-09,-0.19801441514899032,90,open_at_end,0.01363869154936781,False,2026-07-21,-0.24148895114915048,54,ma150_backstop,0.01363869154936781,True,0.04347453600016016,0.0,-17.70616706705594,-14.518578591812851
AXISCADES,2026-05-04,2026-07-08,-0.25470871364392755,45,ma150,0.05757016200270959,True,2026-09-09,-0.0891990319457373,90,open_at_end,0.05757016200270959,False,2026-07-08,-0.25470871364392755,45,ma150_backstop,0.05757016200270959,True,0.16550968169819025,0.0,-4.4243181673162475,-1.5493969244265644
QPOWER,2026-05-04,2026-09-09,0.10164409139472697,90,open_at_end,0.10859342640645187,False,2026-09-09,0.10164409139472697,90,open_at_end,0.10859342640645187,False,2026-09-09,0.10164409139472697,90,open_at_end,0.10859342640645187,False,0.0,0.0,0.9360059329400438,0.9360059329400438
NETWEB,2026-05-04,2026-09-09,0.2283036957227762,90,open_at_end,0.4072708036759993,False,2026-06-30,0.13346967352774608,39,ratchet,0.28418171838393147,True,2026-06-30,0.13346967352774608,39,ratchet,0.28418171838393147,True,-0.09483402219503012,-0.09483402219503012,0.5605697576701353,0.4696631236053954
ACUTAAS,2026-06-01,2026-09-09,0.043292114426182415,71,open_at_end,0.19146173906881514,False,2026-09-09,0.043292114426182415,71,open_at_end,0.19146173906881514,False,2026-09-09,0.043292114426182415,71,open_at_end,0.19146173906881514,False,0.0,0.0,0.22611365924458868,0.22611365924458868
DEEDEV,2026-06-01,2026-09-09,0.09495562254172785,71,open_at_end,0.20121453154950353,False,2026-09-09,0.09495562254172785,71,open_at_end,0.20121453154950353,False,2026-09-09,0.09495562254172785,71,open_at_end,0.20121453154950353,False,0.0,0.0,0.47191235051712216,0.47191235051712216
HFCL,2026-06-01,2026-09-09,0.3425983579121399,71,open_at_end,0.3783963194455806,False,2026-09-09,0.3425983579121399,71,open_at_end,0.3783963194455806,False,2026-09-09,0.3425983579121399,71,open_at_end,0.3783963194455806,False,0.0,0.0,0.9053955873939492,0.9053955873939492
AEROFLEX,2026-06-01,2026-09-09,0.39175118807114506,71,open_at_end,0.42523183470889325,False,2026-07-06,0.13837012997381226,24,ratchet,0.2696616292114622,True,2026-07-06,0.13837012997381226,24,ratchet,0.2696616292114622,True,-0.2533810580973328,-0.2533810580973328,0.9212649573598635,0.513125024047473
VEDL,2026-06-01,2026-07-17,-0.26653308506366014,33,ma150,-0.027487854595372285,True,2026-09-09,-0.21554340648519787,71,open_at_end,-0.027487854595372285,False,2026-07-17,-0.26653308506366014,33,ma150_backstop,-0.027487854595372285,True,0.05098967857846226,0.0,,
