date,rank,symbol,score,score_6m,mom_6m,vol_6m
2025-06-26,15,ABCAPITAL,2.2609142765924637,2.2609142765924637,0.4850582112774293,0.05
2025-06-26,16,MFSL,2.2595543268366987,2.2595543268366987,0.4847824111928771,0.05
2025-06-26,17,MANAPPURAM,2.2530628587818597,2.2530628587818597,0.48346593061644216,0.05
2025-06-26,18,CHOLAHLDNG,2.137561773023902,2.137561773023902,0.4600421172859337,0.05
2025-06-26,19,GLAXO,2.0705751793878715,2.0705751793878715,0.4464571240827948,0.05
2025-06-26,20,RELINFRA,2.0554419142218414,2.0554419142218414,0.44338807260155577,0.05
2025-06-26,21,REDINGTON,2.0477200559026136,2.0477200559026136,0.4418220668220667,0.05
2025-06-26,22,CREDITACC,2.020495660338968,2.020495660338968,0.43630091387762504,0.05
2025-06-26,23,POWERINDIA,1.9922826415893484,1.9922826415893484,0.43057926649791023,0.05
2025-06-26,24,COCHINSHIP,1.9676877590362845,1.9676877590362845,0.4255913831890379,0.05
2025-07-03,1,FORCEMOT,5.677576671646277,5.677576671646277,1.213282149712092,0.05
2025-07-03,2,GRSE,3.790104011193103,3.790104011193103,0.8201559020044542,0.05
2025-07-03,3,BDL,3.4546086177910187,3.4546086177910187,0.7502783096584584,0.05
2025-07-03,4,SOLARINDS,3.3066475741377612,3.3066475741377612,0.7194607136651234,0.05
2025-07-03,5,GODFRYPHLP,3.1991648233554586,3.1991648233554586,0.6970740103270223,0.05
2025-07-03,6,RBLBANK,2.728840122981282,2.728840122981282,0.5991139240506329,0.05
2025-07-03,7,BSE,2.6792669462250047,2.6792669462250047,0.5887887323943661,0.05
2025-07-03,8,NH,2.61774212313148,2.61774212313148,0.5759742300439976,0.05
2025-07-03,9,AIIL,2.6100014233913615,2.6100014233913615,0.5743619829862132,0.05
2025-07-03,10,REDINGTON,2.546825462995177,2.546825462995177,0.5612035787474385,0.05
2025-07-03,11,MAHSCOOTER,2.528729683901835,2.528729683901835,0.5574345568784786,0.05
2025-07-03,12,RPOWER,2.4378100637000775,2.4378100637000775,0.5384976525821596,0.05
2025-07-03,13,BLUEJET,2.4374731693838716,2.4374731693838716,0.538427483619621,0.05
