Index Name,Event Date,Scrip Name,Description
Nifty 500,4/2/18,ICICI Lombard General Insurance Company Ltd.,Inclusion into Index
Nifty 500,4/2/18,IIFL Holdings Ltd.,Inclusion into Index
Nifty 500,4/2/18,Indian Energy Exchange Ltd.,Inclusion into Index
Nifty 500,4/2/18,KNR Constructions Ltd.,Inclusion into Index
Nifty 500,4/2/18,MAS Financial Services Ltd.,Inclusion into Index
Nifty 500,4/2/18,NESCO Ltd.,Inclusion into Index
Nifty 500,4/2/18,Reliance Home Finance Ltd.,Inclusion into Index
Nifty 500,4/2/18,Sadbhav Infrastructure Project Ltd.,Inclusion into Index
Nifty 500,4/2/18,SBI Life Insurance Company Ltd.,Inclusion into Index
Nifty 500,4/2/18,Security and Intelligence Services (India) Ltd.,Inclusion into Index
Nifty 500,4/2/18,Shankara Building Products Ltd.,Inclusion into Index
Nifty 500,4/2/18,Sintex Plastics Technology Ltd.,Inclusion into Index
Nifty 500,6/29/18,Arvind Ltd.,Exclusion from Index
Nifty 500,6/29/18,Cox & Kings Ltd.,Exclusion from Index
Nifty 500,6/29/18,HT Media Ltd.,Exclusion from Index
Nifty 500,6/29/18,Tata Communications Ltd.,Exclusion from Index
Nifty 500,6/29/18,Aster DM Healthcare Ltd.,Inclusion into Index
Nifty 500,6/29/18,Future Retail Ltd.,Inclusion into Index
Nifty 500,6/29/18,KIOCL Ltd.,Inclusion into Index
Nifty 500,6/29/18,Tube Investments of India Ltd.,Inclusion into Index
Nifty 500,8/8/18,Techno Elt & Eng Co. Ltd.,Exclusion from Index
Nifty 500,8/8/18,Bharat Dynamics Ltd.,Inclusion into Index
Nifty 500,9/28/18,Aban Offshore Ltd.,Exclusion from Index
Nifty 500,9/28/18,Asahi India Glass Ltd.,Exclusion from Index
Nifty 500,9/28/18,Bajaj Hindusthan Sugar Ltd.,Exclusion from Index
Nifty 500,9/28/18,Ballarpur Industries Ltd.,Exclusion from Index
Nifty 500,9/28/18,BF Utilities Ltd.,Exclusion from Index
Nifty 500,9/28/18,BGR Energy Systems Ltd,Exclusion from Index
Nifty 500,9/28/18,Bhushan Steel Ltd.,Exclusion from Index
Nifty 500,9/28/18,Bombay Rayon Fashions Ltd.,Exclusion from Index
Nifty 500,9/28/18,D B Realty Ltd.,Exclusion from Index
Nifty 500,9/28/18,Gati Ltd.,Exclusion from Index
Nifty 500,9/28/18,Housing Development and Infrastructure Ltd.,Exclusion from Index
Nifty 500,9/28/18,JBF Industries Ltd.,Exclusion from Index
Nifty 500,9/28/18,Jindal Poly Films Ltd.,Exclusion from Index
Nifty 500,9/28/18,Kesoram Industries Ltd.,Exclusion from Index
Nifty 500,9/28/18,Kitex Garments Ltd.,Exclusion from Index
Nifty 500,9/28/18,KPIT Technologies Ltd.,Exclusion from Index
Nifty 500,9/28/18,Kwality Ltd.,Exclusion from Index
Nifty 500,9/28/18,Mahanagar Telephone Nigam Ltd.,Exclusion from Index
Nifty 500,9/28/18,Marksans Pharma Ltd.,Exclusion from Index
Nifty 500,9/28/18,Ramco Systems Ltd.,Exclusion from Index
Nifty 500,9/28/18,RattanIndia Power Ltd.,Exclusion from Index
Nifty 500,9/28/18,Religare Enterprises Ltd.,Exclusion from Index
Nifty 500,9/28/18,Sheela Foam Ltd.,Exclusion from Index
Nifty 500,9/28/18,SML Isuzu Ltd.,Exclusion from Index
Nifty 500,9/28/18,Unitech Ltd.,Exclusion from Index
Nifty 500,9/28/18,Zee Learn Ltd.,Exclusion from Index
Nifty 500,9/28/18,Bandhan Bank Ltd.,Inclusion into Index
Nifty 500,9/28/18,Elgi Equipments Ltd.,Inclusion into Index
Nifty 500,9/28/18,Excel Crop Care Ltd.,Inclusion into Index
Nifty 500,9/28/18,FDC Ltd.,Inclusion into Index
Nifty 500,9/28/18,Galaxy Surfactants Ltd.,Inclusion into Index
Nifty 500,9/28/18,Gayatri Projects Ltd.,Inclusion into Index
Nifty 500,9/28/18,Grindwell Norton Ltd.,Inclusion into Index
Nifty 500,9/28/18,HDFC Standard Life Insurance Company Ltd.,Inclusion into Index
Nifty 500,9/28/18,Hindustan Aeronautics Ltd.,Inclusion into Index
Nifty 500,9/28/18,ICICI Securities Ltd.,Inclusion into Index
Nifty 500,9/28/18,Lemon Tree Hotels Ltd.,Inclusion into Index
Nifty 500,9/28/18,Linde India Ltd.,Inclusion into Index
Nifty 500,9/28/18,Lux Industries Ltd.,Inclusion into Index
Nifty 500,9/28/18,Mahindra Logistics Ltd.,Inclusion into Index
Nifty 500,9/28/18,Monsanto India Ltd.,Inclusion into Index
Nifty 500,9/28/18,Phillips Carbon Black Ltd.,Inclusion into Index
Nifty 500,9/28/18,Reliance Nippon Life Asset Management Ltd.,Inclusion into Index
Nifty 500,9/28/18,Shilpa Medicare Ltd.,Inclusion into Index
Nifty 500,9/28/18,Strides Pharma Science Ltd.,Inclusion into Index
Nifty 500,9/28/18,Sundaram Finance Ltd.,Inclusion into Index
Nifty 500,9/28/18,Teamlease Services Ltd.,Inclusion into Index
Nifty 500,9/28/18,The New India Assurance Company Ltd.,Inclusion into Index
Nifty 500,9/28/18,Venky's (India) Ltd.,Inclusion into Index
Nifty 500,9/28/18,V-Mart Retail Ltd.,Inclusion into Index
Nifty 500,9/28/18,Zensar Technolgies Ltd.,Inclusion into Index
Nifty 500,9/28/18,Zydus Wellness Ltd.,Inclusion into Index
Nifty 500,12/28/18,Bharat Financial Inclusion Ltd.,Exclusion from Index
Nifty 500,12/28/18,Capital First Ltd.,Exclusion from Index
Nifty 500,12/28/18,Century Textile & Industries Ltd.,Exclusion from Index
Nifty 500,12/28/18,HSIL Ltd.,Exclusion from Index
Nifty 500,12/28/18,IIFL Holdings Ltd.,Exclusion from Index
Nifty 500,12/28/18,Adani Green Energy Ltd.,Inclusion into Index
Nifty 500,12/28/18,Fortis Healthcare Ltd.,Inclusion into Index
Nifty 500,12/28/18,RITES Ltd.,Inclusion into Index
Nifty 500,12/28/18,Sheela Foam Ltd.,Inclusion into Index
Nifty 500,12/28/18,Varroc Engineering Ltd.,Inclusion into Index
Nifty 500,1/28/19,Dena Bank,Exclusion from Index
Nifty 500,1/28/19,Vijaya Bank,Exclusion from Index
Nifty 500,1/28/19,Corporation Bank,Inclusion into Index
Nifty 500,1/28/19,CreditAccess Grameen Ltd.,Inclusion into Index
Nifty 500,3/29/19,8K Miles Soft Services Ltd.,Exclusion from Index
Nifty 500,3/29/19,Aarti Industries Ltd.,Exclusion from Index
Nifty 500,3/29/19,Den Networks Ltd.,Exclusion from Index
Nifty 500,3/29/19,Dredging Corporation of India Ltd.,Exclusion from Index
Nifty 500,3/29/19,Eros Intl Media Ltd.,Exclusion from Index
Nifty 500,3/29/19,Eveready Industries India Ltd.,Exclusion from Index
Nifty 500,3/29/19,Greenply Industries Ltd.,Exclusion from Index
Nifty 500,3/29/19,GVK Power & Infrastructures Ltd.,Exclusion from Index
Nifty 500,3/29/19,HCL Infosystems Ltd.,Exclusion from Index
Nifty 500,3/29/19,Hindustan Construction Co. Ltd.,Exclusion from Index
Nifty 500,3/29/19,IL&FS Transportation Networks Ltd.,Exclusion from Index
Nifty 500,3/29/19,Indo Count Industries Ltd.,Exclusion from Index
Nifty 500,3/29/19,J.Kumar Infraprojects Ltd.,Exclusion from Index
Nifty 500,3/29/19,Jaiprakash Power Ventures Ltd.,Exclusion from Index
Nifty 500,3/29/19,Johnson Controls - Hitachi Air Conditioning India Ltd.,Exclusion from Index
Nifty 500,3/29/19,Manpasand Beverages Ltd.,Exclusion from Index
Nifty 500,3/29/19,McLeod Russel India Ltd.,Exclusion from Index
Nifty 500,3/29/19,Navkar Corporation Ltd.,Exclusion from Index
Nifty 500,3/29/19,PTC India Fin Serv Ltd.,Exclusion from Index
Nifty 500,3/29/19,Reliance Naval and Engineering Ltd.,Exclusion from Index
Nifty 500,3/29/19,Sadbhav Infrastructure Project Ltd.,Exclusion from Index
Nifty 500,3/29/19,Tata Sponge Iron Ltd.,Exclusion from Index
Nifty 500,3/29/19,Texmaco Rail & Eng. Ltd.,Exclusion from Index
Nifty 500,3/29/19,TVS Srichakra Ltd.,Exclusion from Index
Nifty 500,3/29/19,Unichem Laboratories Ltd.,Exclusion from Index
Nifty 500,3/29/19,Aavas Financiers Ltd.,Inclusion into Index
Nifty 500,3/29/19,AstraZenca Pharma India Ltd.,Inclusion into Index
Nifty 500,3/29/19,Bank of Maharashtra.,Inclusion into Index
Nifty 500,3/29/19,CESC Ltd.,Inclusion into Index
Nifty 500,3/29/19,Cox & Kings Ltd.,Inclusion into Index
Nifty 500,3/29/19,Deepak Nitrite Ltd.,Inclusion into Index
Nifty 500,3/29/19,Essel Propack Ltd.,Inclusion into Index
Nifty 500,3/29/19,Fine Organic Industries Ltd.,Inclusion into Index
Nifty 500,3/29/19,HDFC Asset Management Company Ltd.,Inclusion into Index
Nifty 500,3/29/19,ICRA Ltd.,Inclusion into Index
Nifty 500,3/29/19,Indiabulls Integrated Services Ltd.,Inclusion into Index
Nifty 500,3/29/19,IndoStar Capital Finance Ltd.,Inclusion into Index
Nifty 500,3/29/19,IRCON International Ltd.,Inclusion into Index
Nifty 500,3/29/19,Jamna Auto Industries Ltd.,Inclusion into Index
Nifty 500,3/29/19,JK Paper Ltd.,Inclusion into Index
Nifty 500,3/29/19,KEI Industries Ltd.,Inclusion into Index
Nifty 500,3/29/19,Kirloskar Oil Eng Ltd.,Inclusion into Index
Nifty 500,3/29/19,Maharashtra Scooters Ltd.,Inclusion into Index
Nifty 500,3/29/19,Maharashtra Seamless Ltd.,Inclusion into Index
Nifty 500,3/29/19,Orient Electric Ltd.,Inclusion into Index
Nifty 500,3/29/19,Sharda Cropchem Ltd.,Inclusion into Index
Nifty 500,3/29/19,Suprajit Engineering Ltd.,Inclusion into Index
Nifty 500,3/29/19,TCNS Clothing Co. Ltd.,Inclusion into Index
Nifty 500,3/29/19,Triveni Turbine Ltd.,Inclusion into Index
Nifty 500,3/29/19,VST Industries Ltd.,Inclusion into Index
Nifty 500,4/15/19,Excel Crop Care Ltd.,Exclusion from Index
Nifty 500,4/15/19,Sundaram Clayton Ltd.,Inclusion into Index
Nifty 500,6/28/19,Chalet Hotels Ltd.,Inclusion into Index
Nifty 500,6/28/19,Dalmia Bharat Ltd.,Inclusion into Index
Nifty 500,6/28/19,Gujarat Fluorochemicals Ltd.,Exclusion from Index
Nifty 500,6/28/19,Monsanto India Ltd.,Exclusion from Index
Nifty 500,9/24/19,Jet Airways (India) Ltd.,Exclusion from Index
Nifty 500,9/24/19,Vaibhav Global Ltd.,Inclusion into Index
Nifty 500,9/27/19,ABB India Ltd.,Exclusion from Index
Nifty 500,9/27/19,Abbott India Ltd.,Inclusion into Index
Nifty 500,9/27/19,Adani Gas Ltd.,Inclusion into Index
Nifty 500,9/27/19,Amber Enterprises India Ltd.,Inclusion into Index
Nifty 500,9/27/19,Arvind Fashions Ltd.,Inclusion into Index
Nifty 500,9/27/19,Bayer Cropscience Ltd.,Inclusion into Index
Nifty 500,9/27/19,Birlasoft Ltd.,Inclusion into Index
Nifty 500,9/27/19,Capri Global Capital Ltd.,Inclusion into Index
Nifty 500,9/27/19,Deepak Fertilisers & Petrochemicals Corp. Ltd.,Exclusion from Index
Nifty 500,9/27/19,Den Networks Ltd.,Inclusion into Index
Nifty 500,9/27/19,Federal-Mogul Goetze (India) Ltd.,Inclusion into Index
Nifty 500,9/27/19,Garware Technical Fibres Ltd.,Inclusion into Index
Nifty 500,9/27/19,Gateway Distriparks Ltd.,Exclusion from Index
Nifty 500,9/27/19,GlaxoSmithkline Consumer Healthcare Ltd.,Exclusion from Index
Nifty 500,9/27/19,Gruh Finance Ltd.,Exclusion from Index
Nifty 500,9/27/19,IIFL Finance Ltd.,Inclusion into Index
Nifty 500,9/27/19,Indoco Remedies Ltd.,Exclusion from Index
Nifty 500,9/27/19,Inox Wind Ltd.,Exclusion from Index
Nifty 500,9/27/19,Jaiprakash Associates Ltd.,Exclusion from Index
Nifty 500,9/27/19,Johnson Controls - Hitachi Air Conditioning India Ltd.,Inclusion into Index
Nifty 500,9/27/19,KIOCL Ltd.,Exclusion from Index
Nifty 500,9/27/19,KPIT Technologies Ltd.,Inclusion into Index
Nifty 500,9/27/19,Metropolis Healthcare Ltd.,Inclusion into Index
Nifty 500,9/27/19,Multi Commodity Exchange of India Ltd.,Inclusion into Index
Nifty 500,9/27/19,Nestle India Ltd.,Inclusion into Index
Nifty 500,9/27/19,Orient Refractories Ltd.,Inclusion into Index
Nifty 500,9/27/19,Polycab India Ltd.,Inclusion into Index
Nifty 500,9/27/19,Rail Vikas Nigam Ltd.,Inclusion into Index
Nifty 500,9/27/19,Ramkrishna Forgings Ltd.,Exclusion from Index
Nifty 500,9/27/19,Ratnamani Metals & Tubes Ltd.,Inclusion into Index
Nifty 500,9/27/19,Reliance Communications Ltd.,Exclusion from Index
Nifty 500,9/27/19,Reliance Home Finance Ltd.,Exclusion from Index
Nifty 500,9/27/19,Rupa & Company Ltd.,Exclusion from Index
Nifty 500,9/27/19,SREI Infrastructure Finance Ltd.,Exclusion from Index
Nifty 500,9/27/19,Shankara Building Products Ltd.,Exclusion from Index
Nifty 500,9/27/19,Sharda Cropchem Ltd.,Exclusion from Index
Nifty 500,9/27/19,Shipping Corporation of India Ltd.,Exclusion from Index
Nifty 500,9/27/19,Sintex Plastics Technology Ltd.,Exclusion from Index
Nifty 500,9/27/19,TCI Express Ltd.,Inclusion into Index
Nifty 500,9/27/19,Tamil Nadu Newsprint & Papers Ltd.,Exclusion from Index
Nifty 500,9/27/19,Tata Coffee Ltd.,Exclusion from Index
Nifty 500,9/27/19,Techno Electric & Engineering Company Ltd.,Inclusion into Index
Nifty 500,9/27/19,Thomas Cook (India) Ltd.,Exclusion from Index
Nifty 500,9/27/19,Triveni Turbine Ltd.,Exclusion from Index
Nifty 500,12/26/19,Affle (India) Ltd.,Inclusion into Index
Nifty 500,12/26/19,CG Power and Industrial Solutions Ltd.,Exclusion from Index
Nifty 500,12/26/19,Coffee Day Enterprises Ltd.,Exclusion from Index
Nifty 500,12/26/19,Cox & Kings Ltd.,Exclusion from Index
Nifty 500,12/26/19,Mishra Dhatu Nigam Ltd.,Inclusion into Index
Nifty 500,12/26/19,Responsive Industries Ltd.,Inclusion into Index
Nifty 500,12/27/19,Aarti Industries Ltd.,Inclusion into Index
Nifty 500,12/27/19,Allahabad Bank,Exclusion from Index
Nifty 500,12/27/19,Andhra Bank,Exclusion from Index
Nifty 500,12/27/19,Asahi India Glass Ltd.,Inclusion into Index
Nifty 500,12/27/19,Corporation Bank,Exclusion from Index
Nifty 500,12/27/19,Den Networks Ltd.,Exclusion from Index
Nifty 500,12/27/19,Hathway Cable & Datacom Ltd.,Exclusion from Index
Nifty 500,12/27/19,Indiamart Intermesh Ltd.,Inclusion into Index
Nifty 500,12/27/19,Kennametal India Ltd.,Inclusion into Index
Nifty 500,12/27/19,Max India Ltd.,Exclusion from Index
Nifty 500,12/27/19,Oriental Bank of Commerce,Exclusion from Index
Nifty 500,12/27/19,Spandana Sphoorty Financial Ltd.,Inclusion into Index
Nifty 500,12/27/19,Spicejet Ltd.,Inclusion into Index
Nifty 500,12/27/19,Syndicate Bank,Exclusion from Index
Nifty 500,12/27/19,Tasty Bite Eatables Ltd.,Inclusion into Index
Nifty 500,12/27/19,Tata Chemicals Ltd.,Exclusion from Index
Nifty 500,12/27/19,Triveni Turbine Ltd.,Inclusion into Index
Nifty 500,12/27/19,Westlife Development Ltd.,Inclusion into Index
Nifty 500,1/16/20,Suven Life Sciences Ltd.,Exclusion from Index
Nifty 500,1/16/20,Tata Steel BSL Ltd.,Inclusion into Index
Nifty 500,3/19/20,Sterling And Wilson Solar Ltd.,Inclusion into Index
Nifty 500,3/19/20,Yes Bank Ltd.,Exclusion from Index
Nifty 500,6/26/20,Alkyl Amines Chemicals Ltd.,Inclusion into Index
Nifty 500,6/26/20,ABB India Ltd.,Inclusion into Index
Nifty 500,6/26/20,Bharat Rasayan Ltd.,Inclusion into Index
Nifty 500,6/26/20,Reliance Infrastructure Ltd.,Exclusion from Index
Nifty 500,6/26/20,Century Textile & Industries Ltd.,Inclusion into Index
Nifty 500,6/26/20,Dewan Housing Finance Corporation Ltd.,Exclusion from Index
Nifty 500,6/26/20,ESAB India Ltd.,Inclusion into Index
Nifty 500,6/26/20,Federal-Mogul Goetze (India) Ltd.,Exclusion from Index
Nifty 500,6/26/20,Ingersoll Rand (India) Ltd.,Inclusion into Index
Nifty 500,6/26/20,KSB Ltd.,Inclusion into Index
Nifty 500,6/26/20,Reliance Capital Ltd.,Exclusion from Index
Nifty 500,6/26/20,Shipping Corporation of India Ltd.,Inclusion into Index
Nifty 500,6/26/20,Vesuvius India Ltd.,Inclusion into Index
Nifty 500,6/26/20,Tata Communications Ltd.,Inclusion into Index
Nifty 500,6/26/20,Lakshmi Vilas Bank Ltd.,Exclusion from Index
Nifty 500,6/26/20,ITD Cementation India Ltd.,Exclusion from Index
Nifty 500,6/26/20,Jain Irrigation Systems Ltd.,Exclusion from Index
Nifty 500,6/26/20,Magma Fincorp Ltd.,Exclusion from Index
Nifty 500,6/26/20,Indoco Remedies Ltd.,Inclusion into Index
Nifty 500,6/26/20,Network18 Media & Investments Ltd.,Exclusion from Index
Nifty 500,6/26/20,La Opala RG Ltd.,Inclusion into Index
Nifty 500,6/26/20,Reliance Power Ltd.,Exclusion from Index
Nifty 500,6/26/20,Shilpa Medicare Ltd.,Exclusion from Index
Nifty 500,6/26/20,Hathway Cable & Datacom Ltd.,Inclusion into Index
Nifty 500,6/26/20,Va Tech Wabag Ltd.,Exclusion from Index
Nifty 500,6/26/20,Responsive Industries Ltd.,Exclusion from Index
Nifty 500,6/26/20,Kirloskar Oil Eng Ltd.,Exclusion from Index
Nifty 500,6/26/20,Dhanuka Agritech Ltd.,Inclusion into Index
Nifty 500,6/26/20,Indiabulls Integrated Services Ltd.,Exclusion from Index
Nifty 500,6/26/20,Gayatri Projects Ltd.,Exclusion from Index
Nifty 500,6/26/20,Triveni Turbine Ltd.,Exclusion from Index
Nifty 500,6/26/20,Poly Medicure Ltd.,Inclusion into Index
Nifty 500,6/26/20,Schneider Electric Infrastructure Ltd.,Inclusion into Index
Nifty 500,6/26/20,Sundaram Clayton Ltd.,Exclusion from Index
Nifty 500,6/26/20,PC Jeweller Ltd.,Exclusion from Index
Nifty 500,6/26/20,Future Lifestyle Fashions Ltd.,Exclusion from Index
Nifty 500,6/26/20,S H Kelkar and Company Ltd.,Exclusion from Index
Nifty 500,6/26/20,Sequent Scientific Ltd.,Inclusion into Index
Nifty 500,6/26/20,Parag Milk Foods Ltd.,Exclusion from Index
Nifty 500,6/26/20,GMM Pfaudler Ltd.,Inclusion into Index
Nifty 500,6/26/20,Garden Reach Shipbuilders & Engineers Ltd.,Inclusion into Index
Nifty 500,6/26/20,Techno Electric & Engineering Company Ltd.,Exclusion from Index
Nifty 500,6/26/20,Chalet Hotels Ltd.,Exclusion from Index
Nifty 500,6/26/20,Kennametal India Ltd.,Exclusion from Index
Nifty 500,6/26/20,IIFL Wealth Management Ltd.,Inclusion into Index
Nifty 500,6/26/20,Indian Railway Catering And Tourism Corporation Ltd.,Inclusion into Index
Nifty 500,6/26/20,Gujarat Fluorochemicals Ltd.,Inclusion into Index
Nifty 500,6/26/20,CSB Bank Ltd.,Inclusion into Index
Nifty 500,6/26/20,Ujjivan Small Finance Bank Ltd.,Inclusion into Index
Nifty 500,6/26/20,Sumitomo Chemical India Ltd.,Inclusion into Index
Nifty 500,7/31/20,Vedanta Ltd.,Exclusion from Index
Nifty 500,7/31/20,SBI Cards and Payment Services Ltd.,Inclusion into Index
Nifty 500,9/14/20,JTEKT India Ltd.,Inclusion into Index
Nifty 500,9/14/20,Asahi India Glass Ltd.,Exclusion from Index
